Company ID,Category,Hash
1344,Aluminum,-7547891053699719918
1345,Financialservices,996514602531674170
1345,Tech,2373442895034963753
1345,Internet,9213653917245580410
1346,Insurance,7000230057071041224
1349,Internet,9213653917245580410
1349,OnlineDating,1105116932757588041
1349,Tech,2373442895034963753
1350,Retail,8659073855545147165
1350,Clothing,-4644728342255861508
1352,Advertising,7742423205113412157
1352,Professionalservices,2898755620386977973
1353,Healthcare,4999567491202240723
1354,Defensecontractors,474986800324994455
1356,Videogames,1877993705229312391
1356,Tech,2373442895034963753
1356,TechHardware,1748841266191066881
1358,Utilitycompanies,3956169596559111944
1358,Electricity,3312256779847957138
1358,Energy,-2490813042158503427
1359,Aerospace,836579566703634303
1359,Electronics,-2937793794179883072
1360,Banks,5423772148476418639
1360,Financialservices,996514602531674170
1361,Education,-1919223710078369369
1361,Internet,9213653917245580410
1361,Tech,2373442895034963753
1362,Semiconductors,7893943476131326539
1362,Tech,2373442895034963753
1363,Construction,-1387856498777628021
1366,OilGas,-4192961412728851669
1366,Energy,-2490813042158503427
1367,OilGas,-4192961412728851669
1367,Energy,-2490813042158503427
1368,Realestate,199837547090313934
1368,REITs,-4500283884546034606
1368,Investment,5327786409141802125
1370,Pharmaceuticals,8926960006196816921
1370,Biotech,-5477649158227911950
1371,Furniture,2832498173780617864
1372,Banks,5423772148476418639
1372,Financialservices,996514602531674170
1374,Realestate,199837547090313934
1374,Investment,5327786409141802125
1374,REITs,-4500283884546034606
1378,Software,766138134349121984
1378,Tech,2373442895034963753
1379,Sportsgoods,6391679374394326830
1380,Retail,8659073855545147165
1382,Realestate,199837547090313934
1384,Biotech,-5477649158227911950
1384,Genomics,7669643140906320693
1384,DiagnosticsandTesting,8570699210883174081
1387,Cannabis,-4653050213891354951
1389,OilGas,-4192961412728851669
1389,Energy,-2490813042158503427
1390,Agriculture,5069297574132306034
1392,Banks,5423772148476418639
1392,Financialservices,996514602531674170
1393,Software,766138134349121984
1393,ITsecurity,-6218229013132378724
1393,Tech,2373442895034963753
1394,ITsecurity,-6218229013132378724
1394,Tech,2373442895034963753
1394,Software,766138134349121984
1396,Healthcare,4999567491202240723
1397,MediaPress,7487475509848793516
1399,OilGas,-4192961412728851669
1399,OilGasEquipmentServices,6743880744569907002
1399,Energy,-2490813042158503427
1400,Telecommunication,-366396660629370360
